@relation R_data_frame

@attribute att6 numeric
@attribute att9 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att22 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att28 numeric
@attribute att33 numeric
@attribute att35 numeric
@attribute att37 numeric
@attribute att40 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att45 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att59 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att65 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att76 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att84 numeric
@attribute att86 numeric
@attribute att88 numeric
@attribute att91 numeric
@attribute att94 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att102 numeric
@attribute att105 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att129 numeric
@attribute att133 numeric
@attribute att136 numeric
@attribute att138 numeric
@attribute att143 numeric
@attribute att146 numeric
@attribute att148 numeric
@attribute att154 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att162 numeric
@attribute att166 numeric
@attribute att169 numeric
@attribute att174 numeric
@attribute att176 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att183 numeric
@attribute att186 numeric
@attribute att188 numeric
@attribute att190 numeric
@attribute att192 numeric
@attribute att199 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att207 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att213 numeric
@attribute att218 numeric
@attribute att223 numeric
@attribute att224 numeric
@attribute att225 numeric
@attribute att228 numeric
@attribute att230 numeric
@attribute att234 numeric
@attribute att240 numeric
@attribute att242 numeric
@attribute att243 numeric
@attribute att244 numeric
@attribute att247 numeric
@attribute att248 numeric
@attribute att249 numeric
@attribute outlier string

@data
8051,25378,57,5212,0.694,5816,31,0.64,0.38,44,8.55,64,937,6593,7083,0.2,62,386,1.5,91,3099,67.5,5.6,2.5,8775,4.8,61594,0.541,366,0.21,0.87,2.89,79858,5138,61521,0.473,8.95,2.6,6.6,3649,0.48,0.252,42.3,0.87,5.72,2.9,0.49,0.121,0.276,4078,5.47,3906,5.3,0.447,47.3,8287,0.602,4.2,5152,44,66.7,3.4,0.7,0.265,0.58,0.45,8,5.85,54,857,5.6,217,50,0.41,31.3,53.3,0.86,74.3,76271,149,26220,87.3,0.55,6.6,31.4,4.8,66151,5.92,93575,0.17,781,410,0.11,6725,47,34717,1.58,7068,7941,0.81,50514,96216,3.7,97009,6.12,no
7654,27695,57,3776,0.649,4567,49,0.62,0.6,35,8.89,40,332,4792,7594,0.37,96,476,1.2,46,3050,67.3,5.2,4.1,8815,5,54058,0.526,269,0.08,0.79,2.85,79505,5420,74740,0.449,8.24,2.79,4.6,3249,0.49,0.103,26.7,0.54,7.88,4.3,0.431,0.452,0.404,5110,5.67,4797,5.4,0.539,52.8,8597,0.661,7.8,4028,42,62.7,3.5,0.96,0.162,0.34,0.48,8.7,1.25,55,913,6.19,329,83,0.58,63,54.3,0.36,58.1,37243,216,88310,87.2,0.78,4,27.4,3.6,68925,2.59,75645,0.162,786,405,0.051,6493,56,42572,4.86,7043,7780,0.64,48029,93525,0.7,98470,5.05,no
7645,29477,54,4517,0.735,3379,36,0.44,0.49,33,8.55,23,339,4900,7359,0.39,93,475,3.8,91,4846,69,7,1.9,8154,4.4,72958,0.539,420,0.51,0.88,3.28,80132,5886,88169,0.434,6,2.79,8.6,3709,0.25,0.106,55.8,0.81,6.74,2.6,0.577,0.486,0.448,8506,5.69,4616,2.5,0.676,50.3,9018,0.621,7.3,4914,82,62.4,5.6,0.78,0.784,0.68,0.3,7.4,5.89,44,880,6.98,222,78,0.624,51.2,61.5,0.86,66.9,32748,270,87738,87.2,0.54,3.9,51.3,3.3,66197,4.65,75497,0.17,718,404,0.11,5088,21,34894,1,7125,6589,0.35,53767,94931,0.6,94159,4.48,no
7615,22944,72,5412,0.645,6605,18,0.55,0.32,28,8.55,29,728,4150,7728,0.22,93,402,3.3,79,3039,71.4,4.3,1.9,8867,5.2,33135,0.511,576,0.27,0.76,3.25,80664,5580,71905,0.476,8.08,2.14,8.9,3384,0.48,0.162,30.3,0.86,5.64,2.9,0.59,0.492,0.288,9434,4.82,4104,6.5,0.372,45.1,1570,0.632,7.9,5866,80,62.4,6,0.85,0.627,0.74,0.44,8.5,2,47,861,6.96,236,82,0.583,49.9,54.5,0.55,71.5,84247,283,87670,84.8,0.72,6.6,50.4,1.9,59281,6.95,93495,0.162,797,385,0.076,4633,57,37228,8.35,7113,7425,0.8,40263,94812,2.7,88390,2.35,no
8007,28734,29,1613,0.794,7029,57,0.67,0.35,62,8.54,29,222,6226,7583,0.34,63,373,2.8,92,3029,72.7,5,3,8781,4.3,67900,0.599,703,0.45,0.83,3.45,77179,5887,62208,0.49,5.16,2.8,8.8,3406,0.47,0.221,57.4,0.83,6.85,3.4,0.583,0.291,0.275,9081,4.93,4838,6.3,0.46,41.5,7825,0.603,8.9,5207,73,62.6,1.4,0.92,0.233,0.72,0.14,7.8,2.33,39,910,6.51,254,82,0.594,23,50.9,0.88,65.9,87278,272,88965,87.5,0.62,3.5,26.4,3.6,65307,0.9,58466,0.178,775,393,0.11,5447,80,33952,2.14,7071,6567,0.8,53366,96226,2.1,87148,5.11,no
7947,28910,34,5129,0.665,6446,16,0.44,0.6,35,8.33,34,292,4530,7489,0.29,61,368,3.3,92,3041,75.1,5.6,4.9,8440,4.6,78550,0.62,523,0.45,0.61,3.36,77946,5908,89059,0.487,4.97,2.75,6.8,3728,0.26,0.256,21.4,0.88,5.56,2.5,0.5,0.062,0.383,8381,5.63,4802,4.5,0.572,48.2,8706,0.64,8.9,5869,74,67,5.5,0.89,0.146,0.42,0.55,8.8,2.45,29,934,6.04,266,78,0.596,79.2,60.4,0.52,82.1,86559,211,73128,83.1,0.53,3.3,40.2,4.7,57148,5.9,76572,0.291,723,406,0.111,6424,49,42311,5.29,7141,8059,0.81,58362,94811,0.9,95127,6.22,no
7815,28373,51,3125,0.661,5698,60,0.63,0.55,32,8.91,57,345,3686,7690,0.33,96,420,1.5,38,3032,74.1,5.1,1.9,8225,4.2,71069,0.553,347,0.52,0.79,3.3,75930,4666,87322,0.483,8.9,2.71,8.8,3311,0.25,0.156,66.7,0.55,7.91,3.6,0.59,0.373,0.289,4089,5.68,4903,4.3,0.432,44.6,1940,0.576,8.5,4031,76,63.8,9,0.82,0.592,0.7,0.16,8.5,4.03,21,875,7.15,328,63,0.265,34.3,54.5,0.63,73.1,59039,222,65677,83.7,0.63,6.5,51.5,4.8,62411,5.76,38600,0.183,692,339,0.122,4777,59,37088,2.85,7117,7927,0.57,59972,96020,2.3,98522,4.18,no
7865,29664,28,5410,0.654,6869,26,0.86,0.48,31,8.43,50,516,4975,7105,0.41,55,475,2.2,47,3111,74,5.4,3,8619,1.9,59091,0.529,457,0.54,0.52,2.93,73628,5921,91014,0.578,4.96,2.6,6.8,3725,0.51,0.265,20.8,0.84,7.24,3.3,0.399,0.472,0.274,9609,5.65,4797,6.5,0.46,50.7,8010,0.573,9.2,5336,50,66.2,7.7,0.52,0.296,0.36,0.56,7.7,2.15,55,932,6.89,355,56,0.69,61.8,70.8,0.33,71.7,76767,241,89608,87.4,0.85,5.1,26.2,3.1,69188,0.96,44653,0.171,813,414,0.109,6310,28,36725,7.39,7068,7280,0.3,56768,92371,5,97521,2.66,no
7950,19577,34,5008,0.903,6456,65,0.75,0.32,46,8.68,65,293,4827,7286,0.2,92,373,2.6,47,3013,68,5,2.8,8122,3.1,53973,0.53,657,0.44,0.88,3.16,79674,5322,83293,0.465,7.39,2.83,5,3360,0.48,0.253,20.4,0.82,6.5,2.5,0.42,0.31,0.279,4286,5.48,4874,5.2,0.672,52.9,8167,0.621,7.8,4165,81,62.8,9,0.96,0.3,0.45,0.59,8.4,5.87,58,869,7.06,319,37,0.598,77.8,69.8,0.32,71,34365,328,51188,87.2,0.78,3.6,38.7,4.3,69201,5.92,92323,0.162,740,388,0.108,4624,67,36809,0.85,7137,6654,0.82,55760,96210,3.9,94337,2.38,no
7964,27374,59,1537,0.45,5963,14,0.64,0.29,64,8.43,32,547,5000,7025,0.39,96,379,3.7,93,3021,67.2,6.3,5,8070,4.3,41011,0.612,598,0.51,0.75,3.44,85149,5313,70348,0.53,8.56,2.55,5.6,3380,0.36,0.231,69.2,0.8,5.68,3.7,0.56,0.304,0.283,8543,5.26,4799,5.5,0.431,51.7,8946,0.629,7.5,3858,78,65.2,8.8,0.45,0.327,0.71,0.2,5.6,0.98,26,859,6.64,280,71,0.574,59.9,62.7,0.62,59.6,41011,212,34541,88.7,0.85,6.4,26.3,3.7,66337,6.6,38485,0.136,799,474,0.116,4769,74,34249,3.09,7145,7448,0.81,47480,93474,3.5,93847,3.15,no
7585,29262,53,5183,0.652,6571,24,0.88,0.3,33,8.94,48,740,4467,7100,0.38,94,392,3.7,92,3089,66.9,5.2,3.6,8338,2.5,69540,0.552,305,0.3,0.53,2.85,77973,4423,65491,0.528,8.56,2.21,8.3,3923,0.47,0.252,40.1,0.81,5.91,2.5,0.504,0.083,0.272,4028,5.5,4868,6.5,0.459,49.4,5094,0.622,8.8,4045,41,62.8,9,0.85,0.217,0.49,0.21,7.3,2.07,38,888,6.27,233,41,0.602,23,72.9,0.9,70.2,84764,132,87687,88.3,0.76,4.3,52.2,1.9,65961,1.1,92585,0.323,772,406,0.111,4597,25,32766,3.3,7099,6955,0.77,40263,94122,4.3,97367,8.91,no
7824,17648,54,5642,0.659,7035,30,0.88,0.38,31,8.7,59,941,4392,7337,0.37,76,418,2.9,77,3032,67,5.6,5.8,8794,4.1,57019,0.627,679,0.15,0.81,3.51,81924,5048,84818,0.519,5.48,2.69,4.5,3765,0.23,0.027,18.9,0.75,7.74,2.3,0.398,0.076,0.364,4452,4.45,4902,6.5,0.37,41.5,5873,0.629,9.3,5205,76,65.1,5.8,0.87,0.727,0.62,0.57,8.4,5.4,22,903,7.2,324,74,0.578,65.8,53.1,0.39,70.2,83173,306,35856,87.6,0.56,6.4,51.3,5,66662,0.86,38577,0.151,817,413,0.063,4966,76,35422,5.2,7118,6605,0.82,55269,93712,4.8,92455,2.55,no
7631,29699,56,5591,0.859,3724,61,0.65,0.33,32,8.52,22,138,3379,7122,0.48,89,393,1.8,62,3057,67.1,4.7,3.8,8823,4.3,69749,0.556,543,0.08,0.54,3.15,87260,4850,95402,0.552,7.75,2.17,4.6,3564,0.52,0.273,47.2,0.84,5.74,2.7,0.474,0.355,0.458,4673,4.45,4137,5.9,0.672,40.5,2067,0.575,0.7,4002,72,62.5,8.8,0.71,0.594,0.2,0.29,8.3,6.53,25,892,7.05,227,85,0.578,30.6,65,0.34,67,86964,270,33409,87.3,0.64,5.8,34,2.8,69193,2.2,56218,0.186,757,413,0.069,6306,80,43278,1.46,7079,6738,0.56,48020,94212,3.6,88352,2.61,no
7657,29501,41,1963,0.912,4389,26,0.8,0.36,39,8.63,59,313,6867,7389,0.44,86,478,3.2,87,3100,67.2,6.8,1.9,8480,3.7,78866,0.602,308,0.46,0.66,2.85,88331,5299,72672,0.432,5.79,2.36,8,3445,0.27,0.231,62.3,0.76,8.03,3,0.587,0.462,0.275,4443,4.46,4657,6.5,0.419,41.6,7511,0.688,1.1,3262,78,62.3,5.7,0.56,0.137,0.7,0.55,3.6,2.8,47,910,6.7,245,81,0.717,86.4,53,0.83,63,29571,269,25845,87.2,0.62,5.5,50.3,0.8,61871,6.84,60398,0.162,728,403,0.11,6538,24,42735,3.64,7042,8050,0.8,46212,96083,1.1,92885,8.64,no
7762,29671,27,5107,0.869,4828,17,0.88,0.34,34,8.56,50,511,5705,7611,0.28,62,476,0.6,85,3039,71.6,6.4,5.7,8221,4.8,37414,0.54,715,0.21,0.88,3.16,85586,5012,89440,0.523,5.26,2.23,8.3,3598,0.52,0.203,26.2,0.8,8.02,2,0.404,0.301,0.275,8412,5.65,4362,5.7,0.517,46.5,6721,0.665,8,5884,78,62.6,6.8,0.31,0.799,0.29,0.57,5.3,5.86,42,873,6.04,270,40,0.585,39.3,65.2,0.85,80.1,90428,265,87724,83.7,0.52,4.8,52.5,3.6,62259,1.26,58515,0.139,690,444,0.114,6333,57,40273,3.94,7083,7359,0.59,49524,93108,2.1,91662,2.24,no
8181,25426,63,1899,0.914,5552,65,0.64,0.45,34,8.54,45,783,3378,7098,0.49,93,417,2.4,92,3083,74.1,4.8,5.3,8843,3.6,68705,0.539,501,0.21,0.75,3.17,86827,5190,68340,0.483,8.7,2.8,8.9,3362,0.47,0.253,17.2,0.93,5.76,2.7,0.58,0.299,0.285,4457,4.45,4785,2,0.461,49.3,8502,0.624,0.7,4125,49,62.1,6.1,0.27,0.625,0.36,0.48,8.5,5.57,53,849,6.81,347,57,0.735,25.2,62.3,0.51,67.3,27603,188,19085,87.9,0.82,5.5,50.9,3.8,66379,0.83,85865,0.171,792,534,0.084,6329,20,37099,6.5,7065,7790,0.44,40264,93831,4.5,95887,2.23,no
7950,27235,54,5331,0.869,3955,41,0.46,0.37,32,8.95,21,236,4338,7713,0.21,63,368,3.7,92,4129,68.8,4.9,5.9,7395,5,31558,0.563,266,0.16,0.52,3.21,76151,5824,80026,0.437,4.89,1.86,4.5,3905,0.52,0.107,60.4,0.52,5.84,1.4,0.588,0.478,0.334,9172,5.58,4531,4.5,0.55,39.9,7756,0.706,6,3536,59,63.1,0.4,0.94,0.62,0.57,0.6,9.2,1.69,42,869,7.01,228,85,0.347,25.4,53.8,0.4,71.3,60520,141,89144,87.4,0.81,5.9,28.6,3.7,69062,6.92,74432,0.174,781,399,0.109,6332,61,38986,9.73,7068,7378,0.68,48883,96224,1.3,97277,8.3,no
7737,27626,31,5132,0.696,6547,61,0.9,0.36,52,8.61,43,560,3904,7172,0.21,94,443,2.3,36,3110,72.3,6.5,2.3,8815,3,78863,0.544,740,0.16,0.52,3.15,77224,5940,75415,0.571,5.41,2.42,6.5,3362,0.51,0.23,67.2,0.78,5.6,3.7,0.396,0.305,0.409,3908,5.63,4349,3,0.569,46.1,3171,0.652,4.2,5699,77,62.5,5.7,0.83,0.583,0.45,0.58,8.1,5.8,53,863,6.24,297,70,0.599,23.3,85.1,0.34,72.4,78224,216,90726,87,0.75,3.3,47.1,1.9,62389,4.49,86982,0.168,812,361,0.108,6719,41,37197,0.8,7043,7337,0.4,48699,93670,5.1,96353,3.75,no
7786,18698,62,5529,0.898,7280,28,0.5,0.31,72,8.38,60,247,6635,7005,0.28,94,436,3,89,4658,68.5,4.8,4.3,8783,3.4,67403,0.618,536,0.15,0.51,3.25,76314,5337,77446,0.542,5.34,2.32,8.5,4155,0.38,0.126,44.8,0.85,7.68,3.7,0.545,0.459,0.28,3909,5.65,4868,4,0.415,49.7,3278,0.63,4.8,4004,73,62.8,7.5,0.47,0.727,0.24,0.54,8.2,1.41,54,869,6.17,248,68,0.602,40.1,54.7,0.65,67.4,29236,130,28723,84.4,0.74,5.8,50.7,4.8,69184,2.73,56871,0.143,847,404,0.065,6727,21,41590,9.2,7064,7307,0.81,54312,93615,4.3,98105,6.55,no
7855,29548,37,5541,0.842,6221,66,0.5,0.42,57,8.64,22,162,4020,7738,0.55,93,476,1,88,3022,74,5.4,3.9,8545,2.1,81552,0.538,640,0.37,0.75,2.85,88436,5439,55784,0.453,7.63,2.15,4.6,3312,0.38,0.27,62.1,0.77,6.28,1.9,0.399,0.405,0.273,4521,5.68,4882,3.6,0.373,42.4,2491,0.62,3,5853,82,63.6,8.7,0.49,0.711,0.61,0.22,8.3,4.66,47,900,6.76,269,59,0.585,86,68.9,0.9,68.7,37155,271,87844,87.3,0.68,5.7,27.7,2,68525,0.81,59433,0.179,765,538,0.111,4558,78,41947,8.59,7043,8037,0.32,55903,94968,5.3,87373,2.66,no
7844,29011,50,4653,0.841,7036,46,0.69,0.37,30,8.33,59,251,5662,7740,0.33,54,413,1.8,90,2902,71.5,4.2,5.9,8470,4.3,48706,0.616,275,0.52,0.53,3.1,82114,5930,83199,0.479,8.89,2.39,7.6,3734,0.52,0.099,20.6,0.82,7.7,3,0.57,0.192,0.452,4696,5.62,3987,6.3,0.46,51.4,9070,0.636,2.8,4008,71,62.8,0.2,0.71,0.279,0.31,0.14,8.1,2.47,58,863,6.58,246,55,0.731,61.5,50.5,0.36,64.3,87633,211,87615,88.1,0.69,4.3,50.7,5.1,55396,1.04,39043,0.182,688,416,0.093,6739,18,38958,2.57,7068,6530,0.65,54274,95828,0.6,89485,3.2,no
7802,19219,35,5417,0.506,6533,48,0.4,0.36,28,8.63,20,513,6523,7641,0.44,80,480,3.7,62,3047,67,5.1,2.2,8934,4.2,63016,0.576,427,0.14,0.81,3.47,86525,5512,86688,0.584,7.92,1.94,8.9,3721,0.49,0.274,60.8,0.56,6.83,4.2,0.586,0.307,0.292,5164,5.66,4724,5.5,0.603,47.8,1958,0.636,7.7,4033,49,63.8,6.2,0.79,0.569,0.62,0.45,8.5,4.16,43,873,6.94,301,41,0.659,70.1,51.9,0.34,82.1,85941,131,87613,85,0.64,4.8,51.8,1.2,65928,6.32,64539,0.178,689,360,0.092,5028,31,36257,2.18,7091,7841,0.53,57155,94074,2.3,98091,6.57,no
8127,29529,56,5033,0.648,5292,40,0.9,0.33,75,8.55,19,798,3621,7654,0.33,70,414,1,92,3038,70.5,3.1,2,8742,4.9,39006,0.627,585,0.21,0.56,2.85,85804,4923,75332,0.481,8.84,2.21,7,3318,0.36,0.267,68.9,0.82,7.68,2.4,0.579,0.2,0.273,8300,5.64,4818,6.5,0.643,52.3,5639,0.623,9.3,5157,42,64,1.2,0.58,0.373,0.19,0.55,9.1,0.71,29,879,5.99,261,72,0.613,60.8,64.7,0.81,70.2,90322,249,72451,83.1,0.81,5.4,49.9,1.2,66311,0.98,58496,0.168,858,408,0.052,6730,25,34414,1.72,7044,7279,0.34,63820,96220,4.9,91729,2.53,no
7949,29540,50,5099,0.904,4252,38,0.63,0.6,31,9.06,65,894,5258,7720,0.47,85,371,0.7,75,2879,73.7,4.9,3.4,7469,4.6,70179,0.539,590,0.37,0.82,3.23,84168,5935,56976,0.455,8.24,2.16,7.9,3409,0.48,0.229,19.9,0.84,6.11,3.3,0.493,0.291,0.292,4056,5.37,4775,5.4,0.461,46.6,1994,0.633,8.9,3518,65,62.7,9.1,0.51,0.283,0.7,0.45,8.4,6.19,34,895,6.03,228,66,0.697,46.3,54.3,0.89,70.4,35144,205,26589,84.9,0.77,4.7,50.5,4.4,66559,6.84,93546,0.176,703,417,0.123,5830,57,32735,3.26,7114,6887,0.79,54112,96053,3.1,95431,5.16,no
8017,29451,27,1541,0.653,7154,62,0.79,0.34,32,8.74,38,540,6368,7731,0.47,76,370,3.2,90,3015,72.4,3.9,5.1,8777,3.1,72346,0.538,467,0.28,0.54,3.42,74399,5759,77802,0.436,8.95,2.72,7.6,3381,0.25,0.099,61.2,0.82,6.38,3.5,0.398,0.167,0.277,4092,5.55,4879,5.5,0.375,51.2,2708,0.631,4.6,4906,44,62.6,6,0.43,0.149,0.68,0.56,9.1,2.5,58,900,6.56,255,85,0.631,40.1,54.1,0.89,70.8,55937,393,87703,84.1,0.83,5.8,48.7,1.9,62309,6.06,38551,0.191,772,404,0.111,4776,47,42608,1.7,7079,7281,0.82,57429,92342,5.6,98270,6.81,no
7842,27491,38,5704,0.668,5564,25,0.88,0.36,30,8.9,23,937,5003,7388,0.34,55,412,2.7,93,3085,67.1,5.6,5.9,8058,3.7,67475,0.514,304,0.08,0.52,3.26,77263,4309,69589,0.449,4.96,2.8,4.5,3497,0.48,0.211,35.3,0.79,5.5,3,0.589,0.472,0.276,8666,5.69,4791,6.1,0.445,53.1,8925,0.621,8,4009,78,64.2,1,0.68,0.321,0.22,0.19,8,4.2,55,856,5.93,284,86,0.585,85.2,72.5,0.46,70.4,29198,207,47115,84.9,0.8,4.2,27,2.6,55419,6.63,62428,0.137,780,406,0.099,6334,19,34351,7.65,7064,6682,0.34,40266,96215,4.4,98637,5.14,no
7654,29037,26,5504,0.881,6723,38,0.63,0.27,34,8.63,26,417,5257,7475,0.55,87,375,3,85,3060,74.9,5.4,2.5,8111,2.6,29988,0.601,575,0.3,0.53,3.14,80061,5858,91282,0.464,4.96,2.79,4.6,3672,0.23,0.27,16.1,0.9,5.76,1.4,0.589,0.319,0.319,9480,5.18,4910,2.2,0.627,45.9,8937,0.622,3.2,4333,50,62.7,9.1,0.18,0.167,0.25,0.56,8.1,5.95,59,899,5.73,313,37,0.592,86.9,54.1,0.65,73.7,76378,351,57082,85.3,0.78,4.6,32.2,5.5,55387,0.74,60932,0.141,815,480,0.099,5190,80,33311,3.81,7098,6649,0.8,50754,93680,2.4,97195,3.33,no
7722,22826,72,1347,0.866,5499,56,0.79,0.53,31,8.57,25,355,5059,7635,0.33,94,372,1.3,86,3024,67.5,6.7,1.9,7752,3.9,79376,0.622,546,0.26,0.76,2.92,80656,5937,77260,0.475,8.93,2.76,8.8,3914,0.43,0.05,29.6,0.61,6.54,4.2,0.559,0.129,0.335,9382,4.43,3985,6,0.679,50.8,2900,0.655,4.2,3339,49,66.6,6.9,0.8,0.174,0.67,0.6,8.6,0.92,59,890,6.03,331,72,0.584,25.4,54.5,0.48,79.2,40620,150,57574,83.5,0.63,5.3,26,4,56390,6.86,66251,0.185,850,448,0.111,6329,59,42683,8.09,7123,7465,0.82,62375,92980,5,94900,2.86,no
7745,25597,69,1480,0.857,4723,38,0.79,0.38,35,8.54,38,788,3795,7602,0.26,67,440,3.5,93,3994,73.3,5.2,3.7,7489,2.6,75787,0.595,450,0.55,0.75,3.13,74183,5728,81448,0.539,5.41,2.85,8.8,3905,0.48,0.26,25.3,0.88,7.84,2.6,0.398,0.172,0.298,4608,5.67,4890,2.4,0.674,45.2,4540,0.701,8.5,4011,69,62.8,8.1,0.42,0.698,0.28,0.59,7.7,1.13,57,870,6.97,258,41,0.612,63.4,54.4,0.36,78.3,37017,132,25436,88.8,0.8,4.2,52.4,2.4,62234,6.37,57471,0.164,773,470,0.109,6332,59,34567,3.34,7045,7568,0.44,54089,95538,3.8,93854,2.77,no
7603,25303,38,5648,0.683,3209,40,0.75,0.36,35,8.4,62,354,6646,7512,0.51,62,372,3.3,76,3029,74,5.6,1.9,8358,5.1,39542,0.565,559,0.17,0.51,3.12,76197,5316,95251,0.475,7.42,2.69,5.6,3564,0.46,0.256,41.6,0.65,5.87,1.4,0.464,0.075,0.438,9320,4.71,4225,5.1,0.399,51.4,2042,0.625,6.1,5426,56,62.6,0.3,0.64,0.139,0.29,0.14,4.2,1.39,53,878,5.67,358,68,0.578,25.5,54.5,0.6,73.6,35414,260,82209,84.9,0.68,4.6,50.6,2.5,68932,6.91,45184,0.162,781,373,0.06,6646,47,34544,1.31,7100,7700,0.67,48117,96207,0.7,89464,8.48,no
7949,29670,29,5661,0.8,5378,65,0.45,0.32,57,8.37,30,955,4527,7732,0.39,78,386,1.2,93,3013,67.9,5,1.9,8345,4.8,36048,0.553,652,0.09,0.71,3.5,77064,5931,91260,0.501,5.59,2.68,4.6,3812,0.36,0.207,67.1,0.8,7.95,1.3,0.586,0.102,0.281,5203,5.53,4554,5.3,0.591,52.5,8108,0.576,7.9,5786,80,63.4,1.1,0.63,0.561,0.66,0.56,8.9,2.06,39,877,6.14,221,84,0.745,65.7,51.5,0.42,70.5,32415,183,28053,84.2,0.72,5.5,27.3,5.4,66974,1.65,61988,0.162,808,410,0.095,6327,59,37070,3.67,7069,7058,0.68,60202,95047,2.1,98002,4.55,no
8008,28398,46,2311,0.7,5778,23,0.82,0.38,66,8.62,46,580,5068,7683,0.21,62,370,0.7,88,3045,68.6,4.9,1.9,8699,1.9,79637,0.552,602,0.09,0.54,2.96,88225,5296,62663,0.522,8.27,2.74,6.2,3283,0.31,0.127,35.5,0.84,5.51,1.3,0.428,0.473,0.442,4223,5.65,4129,5.4,0.434,48.1,4962,0.609,8.8,5672,53,62.2,0.9,0.84,0.144,0.19,0.26,8.5,0.99,55,850,5.73,345,87,0.723,70.4,51.8,0.34,70.5,29731,264,23885,83.9,0.76,5.6,51.1,4.4,66755,6.95,38383,0.122,774,387,0.122,6269,25,41570,2.48,7070,6561,0.74,58543,94328,5.3,95094,2.41,no
7755,29659,34,5637,0.913,4442,22,0.84,0.27,74,8.63,48,290,6739,7467,0.38,67,420,2,92,3814,73.7,5.5,2.8,8824,4.2,74904,0.516,588,0.51,0.51,3.16,80026,5931,71248,0.494,5.85,2.09,8.9,3715,0.54,0.138,44.7,0.5,7.52,3.8,0.573,0.461,0.301,3952,4.43,4407,5.8,0.456,46.2,8137,0.64,0.8,3804,48,62.6,0.3,0.89,0.151,0.75,0.56,7.7,5.91,32,854,6.08,229,74,0.584,47.9,50.2,0.46,79,88377,330,32424,83.1,0.55,4.9,52,2.1,62841,6.82,71525,0.235,694,541,0.109,6330,62,36364,3.58,7071,7280,0.56,49038,93217,2.6,98371,4.03,no
7843,29550,72,5661,0.682,4322,44,0.53,0.39,64,8.49,51,323,6284,7478,0.46,60,371,3.5,87,3030,74.2,4.2,2,8862,4.9,40169,0.624,506,0.32,0.53,3.16,75955,5263,70159,0.464,8.55,2.73,4.5,3814,0.5,0.161,19,0.85,6.33,4.1,0.59,0.473,0.282,4567,4.47,4828,5.3,0.677,51.4,3477,0.64,9,5877,81,62,0.6,0.66,0.417,0.75,0.43,7.8,6.12,56,872,6.32,256,74,0.592,52.2,54.5,0.88,75.9,90460,182,87599,83.9,0.85,3.6,26.1,1,69192,5.46,71053,0.139,709,410,0.081,6739,61,42043,2,7045,7478,0.44,51919,95080,5.6,91190,3.24,no
7863,18561,68,5026,0.913,6831,56,0.6,0.32,30,8.62,56,297,4123,7470,0.3,96,385,1.5,36,2750,68.2,5.2,1.9,8343,3.8,70845,0.539,558,0.52,0.76,3.42,78747,5522,80260,0.434,8.9,2.74,4.6,3451,0.47,0.23,26.2,0.86,5.79,4.2,0.587,0.126,0.41,4858,5.45,4168,2.5,0.676,50.6,2260,0.629,8,5903,48,66.8,3.8,0.92,0.324,0.4,0.56,7.7,5.94,56,856,6.08,350,87,0.757,24.4,54.6,0.5,70.6,48322,369,87596,86.4,0.78,3.5,51.9,2.4,55402,0.99,39363,0.183,834,392,0.111,4718,75,43123,8.76,7073,7422,0.44,50189,92530,5.3,96857,2.28,no
7904,29715,27,1210,0.521,4981,57,0.58,0.38,29,8.58,19,163,7037,7722,0.37,96,480,0.6,58,3570,75.4,7.1,2.9,8630,3.8,61842,0.595,741,0.17,0.75,3.2,78758,5104,73085,0.575,5.61,2.69,8.5,4025,0.41,0.225,57.2,0.81,6.41,3.3,0.586,0.493,0.431,7238,5.68,4844,3,0.679,47.3,9062,0.623,5.9,4010,45,62.1,6,0.35,0.518,0.3,0.52,8.8,5.9,56,928,6.46,270,81,0.582,54.4,66.9,0.8,72.5,75297,212,23884,84.3,0.82,4.8,50.6,0.8,66069,6.9,58327,0.238,696,416,0.057,5148,52,43119,9.77,7073,8294,0.46,54794,96216,3,90944,8.36,no
